Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@joqui71161,"Necitamos reforzar la ala derecha, esta demasiado calladita - donde rayos esta Sarah?  ...Se volvio a lastimar?",0,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@karaokesfranky,"Soy Americanista, pero esto, esperemos, qué haga reflexionar a Angel Villacampa.
- Karen luna tuvo un terrible Partido, hizo ver bien a chinchilla, cuando esta no es lo que hacen creer,.
- Itzel González salió muy mal en 2 de los goles es mejor Itzel Velasco.
- Sara, no creo ninguna jugada, no se si le apretaba mucho la cinta tan fea que traía en la cabeza
- La Francesa Nueva hizo un buen partido el primer tiempo, en la defensa, la cambian a La media y se perdió
- kaci perdida en la media cancha
- Kimberly Rodriguez cansada en el segundo tiempo
- Casandra Cuevas, la peor del partido, no genera nada de juego, le pega muy quedito al balón, Ya con todas las jugadoras nuevas, no Debe jugar.
- Zua Zua  es muy personalista tuvo Para dar pases, y quiere tirar ella.
- Tal parece que se fueron de fiesta un día antes",2,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@omarmarquez-hj6gs,Un encuentro donde hicieron ver mal y exhibieron las carencias de Karen Luna y en general de todo el equipo muy buen juego de pachucha no hay pretextos ya lo comento el DT tiene plantel para cubrir esas bajas no queda más que las chicas se pongan a entrenar más duro,1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@jayvegajv,Seguimos Siendo Campeonas ❣️no se te olvide esto Campa ❣️queremos repetir el título ❣️perdiendo partidos ganados no es la solución triste😢,3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@hawk1079,😂😂lo mismo dijo cuando perdio contra Barcelona Tigres y ahora contra Pachuca siempre es lo mismo y NUNCA CORRIGEN NADA!! Este man nunca aprende de Los errores 😂😂,3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@jayvegajv,"Estoy en estados unidos y como estadounidense De padres mexicanos me gustaría que Campa asuma responsabilidad de este partido iban ganando 2:0 y se lo regalo a Pachuca no es culpa de las jugadoras es responsabilidad del entrenador y dice no es liguilla? Los fans aquí en 🇺🇸 estamos hablando de systema táctico por debimos mantener el marcador a nuestro favor. ❣️piezas importantes no estaban la defensa española ?   ni la mejor goleadora Kiana ❣️ el entrenador Campa regaló ❣️el partido a Pachuca y eso nos molesta mucho por aquí fans del América, queremos a nuestro equipo femenil  con todo el corazón 🫶 ya no regales❣️ partidos Campa ❣️por favor ❣️",1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@MiguelangelMendozadiaz-q8g,nos hizo falta kiana y la tia y las demas que se quedaron en la banca,1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@cayodown5742,"Está fácil Villacamapa, sigues insistiendo con una jugadora sobre valorada como KM9, su aporte es ínfimo, hay una gran pugna por hacerla que alcance o supere a Desireé cuando la mayoría de sus goles fueron con Tigres y empujándola de la raya (o a equipos moleros de la Liga MX de hace 3 o 4 años cuando apenas empezaba esto). Sigues sin confiar en AG10, quizás la mejor jugadora que tienes (sólo que no lo sabes por que no la has visto en su real dimensión) cuando empieces a darle partidos completos.. en unas 3 o 4 fechas jugando los 90 minutos empezará a demostrar quien es en realidad. Ya todos conocen tus movimientos, tus cambios, tus rotaciones... ya no tienes sorpresa... empieza a hacer la tarea...",1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@jayvegajv,Estoy triste será tiempo de correr a campa se está perdiendo tácticamente y el América las jugadoras y los fans no merecen este descalabro quien le habla a campa de su contrato quien se responsabiliza en esto ganamos y lo dejo perder sin cambio táctico mucho bla bla de campa y no se ve resultados contras trigres y contra Pachuca,2,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@PAPIRIN2376,Todo fue error del Dt . Fuera villacampa.,3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@jesus_ivann,SEGUN YO RL PARTIDO QUEDO 4-2,0,América Femenil,Female,Club América,Low,pt,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@alejandramartinezlopez2821,Nimodo Aguilas pero ánimo vamos por muchos triunfos 🎉❤las amo a echarle ganas 🎉,1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@JoseSilva-xp3rd,"Ese penal que no le marcaron,le hizo mucho daño porque salieron relajadas. Está visto que el respeto de las Jefas Kiana y Pere es trascendente!!, pero estas derrotas son para APRENDER y superar 👍🏼",1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@salvadorlisten9152,"Es encerio, no se si villacampa estudia al rival o no,  pero era el pachuca , debio de haber planeado bien al equipo y haber puesto a las mejores jugadoras. A lo que voy es que el america tiene que deshaserse de jugadoras que no aportan nada al equipo tales como katty, Alisson, cuevas, eva, orejel, amanda, Destine Aylin  que la verda se esperaba mucho de ella, deben hacer  fichajes de jugadoras que esten bien fisicamante, y que pasen por su mejor momento.",2,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@joseoliva9275,Katty está pesada y lenta y aún así la dejó en el campo y sacó a Alison.,5,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@juliomendieta7459,Fuera t keda muy grande él equipo,0,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@luiscuevas5890,El nuevo refuerzo no estaba lista para jugar. Y en la delantera Katty muy lenta y sin ideas y solo quejas. A Mauleon la desplazan con mucha facilidad. Ánimo y a seguir mejorando,6,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@SI-cx6es,"No nada mas la defensa mala, tambien el medio campo, la negrita se canso de mandar sus oases largos a lateral, y nadie la presionaba",1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@concepcionichikaua182,"A Karen Luna 2 veces se la comieron,  las note con exceso de confianza y cansadas, creo que la Francesa no es defensa y no la debieron de poner de titular, todas amontonadas en la defensa, nadie las ubica nadie líderea la defensa. Hicimos el ridículo  sin menospreciar a Pachuca que es un gran equipo pero nos ganó porque al américa se le olvidó como jugar en el segundo tiempo, perder así si duele.",11,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@oscarguillen7305,"América lamentablemente fueron goleadas, hay jugadoras que no se les ve condiciones para estar en este américa, Katy Martinez en vez de encarar, se detiene, ella misma sabe que hasta una tortuga la alcanza, con todo respeto, Cuevas no agarra nada, aunque sea debería estorbar a las rivales, pero estorba a sus propias compañeras, Eva Gonzáles, parecen cangrejitas solo juegan para atrás, increíble que les marquen cuatro goles en el segundo tiempo, Mauleon estaba cansada, y el técnico teniendo en banca a otras jugadoras se empeño dejándola 75 minutos, la francesa que recién llego jugo entre la media, y la defensa central, al final no hizo ni una cosa, ni la otra, las jugadoras no tienen culpa, el culpable es Villacampa, Chinchilla tuvo via libre por el lado de Luna, y nunca ajusto esa zona, america necesita una centro delantera que garantice goles!
Falta Monterrey todavía!
Hoy hicieron el papelón!",3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@juantorres5092,"Está derrota es toda de Villacampa no puede ser que te ganen un partido cuando llevas dos goles de ventaja, los que debimos de contragolpear eramos nosostros y no el pachuca, y más tenido a Mia y a Sarah en la banca  increíble",12,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@hugonunez2919,"Q pedo con Luna ¡¡¡ le comieron la espalda bien ca..., esta es la realidad cuando se juega con equipos q si traen nivel, por mucho les falto la tía Pere, y Katty nada de lo q era en Tigres.",2,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@sergiodiaz-lo6it,"Profe, Katy se ve pesada, lenta, al igual que la nueva francesa, la lateral de la derecha pésima el día de hoy..",9,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@felixrodriguez3767,¿Nadie le dijo al América femenil que también tenían que salir al campo a jugar el segundo tiempo?,3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@juanvaldez7291,América sin palacios no tienen delanteras,4,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@juanvaldez7291,"Villa campa menosprecio a Pachuca no sabe jugar con los buenos equipos Pachuca,tigres, Monterrey y chivas",4,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@bre_cps1870,"La defensa sigue siendo punto débil del equipo!! 
De momentos se ven amontonadas, muchísimo por mejorar!!",3,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@JoseLuis10,"El marcador es 4-2 no 3-2 corrijan el título del video porfavor, no le quiten un gol a Pachuca jajajaja,",1,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@Mauriciohinojosa23,América Perdio 4~2 🇲🇽🤷,0,América Femenil,Female,Club América,Low,pt,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@Elpadrino696969,"Cómo pierden con ese equipo tan cutre, no mmn 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",4,América Femenil,Female,Club América,Low,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Ángel Villacampa -  Pachuca 4-2 América  - Jornada 12,191,10305,126,@davidvalentinmunguiavelez9814,"Se hizo el ridículo. Hay jugadoras que ya están de sobra como Katty, Eva, Aylín es un fiasco y poner a la francesa de titular cuando va llegando",10,América Femenil,Female,Club América,Low,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@Gameromx,"1:06 que asco un recomendado al fondo, ah es el bosumbito 😂😂😂 🤢🤢🤢🤮🤮🤮🤮",0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@AlbertoRivera_8,"JUNTOS DIEGO VALDÉS, SARA LUEBBERT, ÁLVARO FIDALGO, AURÉLIE KACI Y PARA MI LOS MEJORES ",0,América Femenil,Female,Club América,Average,pt,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@abelestrada1840,Alguien sabe si Diego Valdez jugara hoy no verdad,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@albertoiglesias18,"PRESENT FROM chiCAgo *NACIÒN AMERICANISTA*
   *Y JUNT@S (AFICIÒN Y PLANTEL;VOLANDÒ POR MÀS CHAMPIONS;DUDES ÀGUILAS* 👉👌😘👍🤞‼️
     👑
     🏆🦅",0,América Femenil,Female,Club América,Average,en,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@CarlosBravo-pi1gz,Onta mi wera?,1,América Femenil,Female,Club América,Average,pl,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@arseniogongora,América y ya.... .. saludos y muchos éxitos,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@damesiooyon5870,No se vayan a enamorar de mis princesas.. Qlo les va hacer falta 😅😅😅😅,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@damesiooyon5870,Ay se enamoran y no se concentran en el partido van a ver.. 🤨🤨🤣🤣Arriba mis poderosas Águilas del América 🦅🖤💙💛,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@chayanmaya3018,Me gustaría esa mezcla en video 😢,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@julioramirezhernandez-wk9xx,"Porque no contratan a la pantera y que se vaya Quiñones ...
No han visto que Quiñones no sirve 
Saludos",0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@braulioalvarez5856,Ya corran a Caños !,1,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@MRC1085,Grandeza absoluta,0,América Femenil,Female,Club América,Average,it,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@AlejandroGarcia-or1xj,"A muchas americanistas y no americanistas les hubiera gustado estar en el lugar de mauleon, sentada entre Brian y Kevin Álvarez",2,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@AlejandroGarcia-or1xj,2:40 Henry y Kiana harían una muy bonita familia,0,América Femenil,Female,Club América,Average,sw,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@paulroch5049,Nomas no se le acerquen a mi werita hermosa Saritah Luebbert 🌹❤️🇺🇸,0,América Femenil,Female,Club América,Average,en,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@adrianmorband8316,"que pasa con azcárraga?  El azteca está viejo,  ya no como El SoFi Stadium, pero si mucho mejor que el de rayados....solo una remodelación😂",0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@felipegracia2982,"La verdad no sé que piensen las damas que se dejen utilizar para darle fama al equipo de los hombres no parece justo  ustedes damas se la están rajando para ganar un sitio en el corazón del público, para que ellos se cuelgun,",0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@fersom4110,Chingon que estén todos mezclados. Porque ambos son equipos son el AMÉRICA.,8,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@carlosdeanda1009,que musica tan fea ponen de fondo!!!!,3,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@robertdominguez3040,So cool…,0,América Femenil,Female,Club América,Average,so,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@elmanguzman5102,No me agrada el lugar que le dieron a la Jefa en la foto ella tendria que estar al lado de los otros 2 directivos.,2,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@juantorres5092,Que detrás de camaras más chafa 😒😒😒😒 a ver si ya le echan más ganitas a los videos 😒😒😒😒,4,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@carlosmunoz2227,"Muy flojo el vídeo, la verdad esperaba un detras de camaras mucho mejor",3,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@LeandroGado-hr5fu,*FUERA BAÑOS*,1,América Femenil,Female,Club América,Average,de,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@mauryvelazquez,2:46 de fondo la parte del estadio azteca que se partió en el temblor jjajaja,0,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@mauryvelazquez,"Estos videos deben ser mas largos, como antes",5,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@erickcortes7075,América y ya!,1,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@cesarguzman2626,Va estar cabron para que America vuelva tener un equipaso de hombres y mujeres de nuevo. Esa foto se queda para la historia.,29,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@isabelblanco1004,❤❤❤❤ a mi Ame❤❤❤❤❤❤,2,América Femenil,Female,Club América,Average,hu,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@gabrielangulovillalvazo8666,Que ch.a.sm.el america,1,América Femenil,Female,Club América,Average,ca,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@leomx74,QUE POLVORIENTO SE VE EL AZTECA... YA ARREGLENLO,0,América Femenil,Female,Club América,Average,pt,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@blancaestelasancheznavarro3124,La verdad espere más del detrás de camaras 😢,16,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@Danotchort,Ojalá y se le haya pegado algo de bueno fútbol a esos canijos,3,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@nejiball,Salieron más los abonados que las jugadoras xd,10,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@tacosdepastor4507,¡Vamos America por la 3!,5,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@tacosdepastor4507,"¡Que editres tan flojos!
El mismo video que la varonil :c",6,América Femenil,Female,Club América,Average,es,Seperate
¡Club América VARONIL y FEMENIL en conjunto! | Detrás de cámaras [ FOTO OFICIAL APERTURA 2023 ],819,48976,56,@abimael1995,Estaria chido que jueguen un partido..  asi todos revueltos.   De lentareros katy y henry y del otro kiana y quiñones.  Algo asi...,36,América Femenil,Female,Club América,Average,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@RicardoHL-c8r,No te conozco pero por lo que veo  te cuentes como el chicharro un 99% de sus goles fueron por pases porque  tu no juegas en equipo eso sucede  pocas veces mientras están peleando el balón y dando pases sino cambias muy pronto desaparecerán  cambia por tu bien ay igual ati jugando y mejores en el américa,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@niwd10zemar32,Todo un personaje 😊,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,A mi me gusto este nuevo jérsei del america muy bonito me encanto 👍🏼🤘🏼,2,América Femenil,Female,Club América,High,it,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,¿KATTY quando vas hacer otro killer ryde estoy ansioso para ver 😂🤣😂🤣😂🤣😂🤣 te quiero mutcho,2,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,Me quedo con el último gesto y ademán de katty 😊🤘,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@isabelblanco1004,"Q paso mis niñas q paliza nos dio pachuca , vamos a seguir nos desdibujado x completo peques",0,América Femenil,Female,Club América,High,pt,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@KalitozUcan,Te Amo Katty! ❤😍❤😍❤😍❤😍,0,América Femenil,Female,Club América,High,en,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@michelapolinario3396,Por isso te quiero katty ❤❤❤🥰😍😘,2,América Femenil,Female,Club América,High,it,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,"La killer tiene ése algo especial, que todo lo que hace o dice ,le queda bien 😊👍",1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@AlmaHernandez-io5lv,"video perfecto, ella la estrella principal 🤩",2,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@JoseBravo-n5d,"Todos por acá en Alvarado Veracruz te amamos ❤ katy y por acá hablaríamos a toda madre 😂😂😂😂 si pelos en la legua 
Saludos a todas ustedes hermosas niñas y vamos por el bi",1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@ulisespatino9467,Katy y con ésa boca comes que lepera saliste 😂,0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,A nuestra killer se le perdona todo 😊👍,1,América Femenil,Female,Club América,High,pt,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@efrennava8724,Cuanta elegancia 😊que bien caes Katy,4,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,"Si ya saben como es ,pa qué la invitan 😂🤘🤘🤘🤘💯💯💯👌👌👌👌",0,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@SuitalgiaJhan,¡Que grosera es katty! 😡😡 eso no está bien.,1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@benignopineda2366,Hola buenos días saludos desde florida que tengan un excelente día saludos desde florida 🦅🦅🦅💯,1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@PedroMetz-q9g,Mi carita de monji Katy killer lo más hermoso del vídeo su sonrisa todo de ella me gusta 😍,2,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,Por site en nuestras águilas killer 💙💛🤘🤘🤘🤘🤘,1,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@robertohernandez6578,"Así somos los mexicanos, es como comer una comida sin chile, no.le hayamos sabor 😁te queremos Katty 🤘💯👌",7,América Femenil,Female,Club América,High,es,Seperate
"Una disculpa por todos los ""bips"" que van a escuchar | El Mic de Coapa | Katty Martínez",1512,104782,80,@bethuko,😍😍😍😍🦅🦅🦅🦅 katty la mejor,0,América Femenil,Female,Club América,High,fi,Seperate
