Unnamed: 0,Comment,Video Popularity,Comment Popularity,Gender of Sport_Female,Gender of Sport_Male,Club_Arsenal,Club_Bayern München,Club_Chelsea,Club_Club América,Club_Corinthians,Club_Juventus,Club_Manchester United,Club_Napoli,Club_Olympique Lyon,Club_Paris FC,Club_Tottenham Hotspur,Club_Wolfsburg,Club Region_England,Club Region_France,Club Region_Germany,Club Region_Italy,Club Region_Latin America,Language_af,Language_ar,Language_bg,Language_bn,Language_ca,Language_cs,Language_cy,Language_da,Language_de,Language_el,Language_en,Language_es,Language_et,Language_fa,Language_fi,Language_fr,Language_he,Language_hi,Language_hr,Language_hu,Language_id,Language_it,Language_ja,Language_ko,Language_lt,Language_lv,Language_mk,Language_ml,Language_nl,Language_no,Language_pl,Language_pt,Language_ro,Language_ru,Language_sk,Language_sl,Language_so,Language_sq,Language_sv,Language_sw,Language_th,Language_tl,Language_tr,Language_uk,Language_unknown,Language_ur,Language_vi,Language_zh-cn,Language_zh-tw,Channel Structure_Seperate,Channel Structure_Unified,Commenter Gender_male,Commenter Gender_unknown,label,Sexism,Racism,Violence,Appearance,Ability,Non-offensive
178714,"First, allez les gars, la saisons prochaine, objectif ligue 1!",2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130969,Bitte mehr davon,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
131221,😊💚🐺,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
131895,nur der vfl,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178664,Bien dit name ! T'es le meilleur 🔵,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
135378,Hoffentlich kommt Dzeko wieder😢,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178689,"C'est ça que j'adore chez René Girard, on est leader avec 7 pts d'avance mais malgré ça il calme tout le monde comme si qu'on était en milieu de tableau pour pas que les joueurs s'enflamment. Et c'est cette attitude qui nous permet de prolonger cette belle série contrairement à certains qui auraient déjà chuter",1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130580,Geile Einblicke!💚🤍,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178625,On sera à Charlety ! 🫡,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135155,Youngstar Duo 💚🤍,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178818,Toute confiance dans le Paris FC ! 😀❤👌👌👌,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
129981,Maschinen 🐺🐺,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
132976,Einmal Wolfsburg immer Wolfsburg!!! 💚🤍,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
132977,😍💚🤍,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178635,"Exceptionnel !
Un exploit historique de sortir l'une des meilleurs équipes du monde",2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178608,sympa le 2e club parisien 😍,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134451,Nowak im herzen😢😢😢😢❤❤❤❤,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
178820,"La coach a des petits yeux. A l'air fatiguée, il lui faut des vacances et un café en urgence la",0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130503,Jule i ❤ u,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135299,Alles Gute,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135998,VfL Dauerkarte wird abgegeben! Einfach nur noch Peinlich.. da muss endlich mal was passieren! Nicht nur Trainer entlassen und neue Spieler ausleihen! Wacht endlich auf sonst könnt Ihr das Stadion abbauen weil keiner mehr Dauerkarten kauft!!!!,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130776,🐺,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135017,😪😪😪😪😪😪😪😪😪💚🤍🐺💚🤍🐺💚🤍🐺💚🤍🐺,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130322,Sehr schöne Sache vom Verein💚🤍,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134916,Banza sbc bei Vfl,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178156,On joue toujours une mi temps!,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
130536,🐺,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178566,Le front Zeubi elle a mangé le synthétique,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,1.0,1.0,0.0
135275,💚🤍💪🏻,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134172,Kampf und Herz gezeigt 💚🤍 endlich auch mal verdient belohnt,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
133266,Verstehe nicht warum sie keine stammspielerin ist... naja sowieso im falschen Verein... sie ist überall besser aufgehoben als in dieser grünen hölle... hoffe dass sie auch gehen wird... Oberdorf hat ja schon gott sei dank das einzig richtige getan...,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134137,Auf geht’s Wolfsburg kämpfen und siegen!💚🤍,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134220,3.1 Wolfsburg,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135602,Sooo geil 😂,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134448,Unsere  Nummer 10 der Herzen ❤️ Krzysztof Nowak ❤❤,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
135509,"κουλιερακη ζουμε,στα ασπρομαυρα κ στην παοκαρα μας να σε ξαναδουμε",2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
120960,عشق تمام آرسنالی های دنیا❤,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
129248,Minjae ❤,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134648,„Wir sind in Wolfsburg“.. und sich dann über schlechte Stimmung ihm gegenüber wundern. 👍🏻,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
136209,Arbeit Fußball Leidenschaft!💚🤍,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
136479,Ten Hag light,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
171239,Reidriguinho nada menos que isto.,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
125961,Bitte verkauft tel nicht🙏,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
126717,Super Video mit den zwei Manu Serge♥️🤍,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
62854,good win boys,0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
136476,Guter Typ erstmal 🐺,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
133317,Wolfsburg gewinnen,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
136175,Kovac wird entlassen,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135088,"Für mich ist die schönste Auswärtsfahrt bei euch gewesen. Vermutlich auch, wegen Auswärtssieg für meine SGE",0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
134051,Obi aufzuhalten ist nicht so einfach,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
135886,Der Lappen hat nie für uns gespielt und hat sich verpisst. Und dafür bekommt er ein Video? Was für Leute sitzen eigentlich in  der Social Media Abteilung?,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,0.0,0.0,1.0,0.0,0.0,0.0
129064,축하해♥,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
178413,"Nul , nul ptdrrr",0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
63888,토트넘 축하해🎉  쏘니 ㅠㅠㅠㅠㅠ,2,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
128966,❤️ olise,2,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
59664,We are winning another European title GGMU,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
44376,Traigan a javairo ❤❤❤,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
177844,เอราวัณ เอราวัณ เอราวัณ ..,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
126921,"Wenn unser Jamal nicht wäre. Aber wieder sehr gute Verteidigung. Aber heute auch wie gegen Benfica, die Offensive lässt noch sehr viele Wünsche übrig. Ich hoffe nur, dass dem Sane & Co. klar ist, dass man gegen die Schwergewichte in der CL die Chancen reinmachen muss, um zu gewinnen.",0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
64023,big up danny aarons,0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
129281,Vinny und Max top gerne langfristig,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
177293,Always with OL from DK 🇩🇰🇫🇷,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
60178,قلوووري قلوووري مان يونايتد ❤🤍,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
177699,5 -4,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
39468,Vamos Bomba 💣🦅❤️💙💛,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,0.0,0.0,0.0,0.0,0.0,1.0
128387,4:1😂😂😂😂😂,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,,0.0,0.0,0.0,0.0,0.0,1.0
